image_path,label
fashion_mnist/train/5/10377.png,Sandal
fashion_mnist/train/0/10378.png,T-shirt/top
fashion_mnist/train/8/10379.png,Bag
fashion_mnist/train/1/10380.png,Trouser
fashion_mnist/train/4/10381.png,Coat
fashion_mnist/train/5/10382.png,Sandal
fashion_mnist/train/1/10383.png,Trouser
fashion_mnist/train/8/10384.png,Bag
fashion_mnist/train/6/10385.png,Shirt
fashion_mnist/train/1/10386.png,Trouser
fashion_mnist/train/1/10387.png,Trouser
fashion_mnist/train/0/10388.png,T-shirt/top
fashion_mnist/train/1/10389.png,Trouser
fashion_mnist/train/5/10390.png,Sandal
fashion_mnist/train/1/10391.png,Trouser
fashion_mnist/train/9/10392.png,Ankle boot
fashion_mnist/train/5/10393.png,Sandal
fashion_mnist/train/9/10394.png,Ankle boot
fashion_mnist/train/1/10395.png,Trouser
fashion_mnist/train/0/10396.png,T-shirt/top
fashion_mnist/train/4/10397.png,Coat
fashion_mnist/train/9/10398.png,Ankle boot
fashion_mnist/train/5/10399.png,Sandal
fashion_mnist/train/9/10400.png,Ankle boot
fashion_mnist/train/2/10401.png,Pullover
fashion_mnist/train/6/10402.png,Shirt
fashion_mnist/train/3/10403.png,Dress
fashion_mnist/train/7/10404.png,Sneaker
fashion_mnist/train/7/10405.png,Sneaker
fashion_mnist/train/3/10406.png,Dress
fashion_mnist/train/7/10407.png,Sneaker
fashion_mnist/train/2/10408.png,Pullover
fashion_mnist/train/8/10409.png,Bag
fashion_mnist/train/1/10410.png,Trouser
fashion_mnist/train/5/10411.png,Sandal
fashion_mnist/train/0/10412.png,T-shirt/top
fashion_mnist/train/2/10413.png,Pullover
fashion_mnist/train/8/10414.png,Bag
fashion_mnist/train/3/10415.png,Dress
fashion_mnist/train/6/10416.png,Shirt
fashion_mnist/train/6/10417.png,Shirt
fashion_mnist/train/1/10418.png,Trouser
fashion_mnist/train/0/10419.png,T-shirt/top
fashion_mnist/train/8/10420.png,Bag
fashion_mnist/train/1/10421.png,Trouser
fashion_mnist/train/3/10422.png,Dress
fashion_mnist/train/5/10423.png,Sandal
fashion_mnist/train/5/10424.png,Sandal
fashion_mnist/train/1/10425.png,Trouser
fashion_mnist/train/4/10426.png,Coat
fashion_mnist/train/8/10427.png,Bag
fashion_mnist/train/9/10428.png,Ankle boot
fashion_mnist/train/3/10429.png,Dress
fashion_mnist/train/0/10430.png,T-shirt/top
fashion_mnist/train/3/10431.png,Dress
fashion_mnist/train/3/10432.png,Dress
fashion_mnist/train/5/10433.png,Sandal
fashion_mnist/train/6/10434.png,Shirt
fashion_mnist/train/4/10435.png,Coat
fashion_mnist/train/6/10436.png,Shirt
fashion_mnist/train/1/10437.png,Trouser
fashion_mnist/train/3/10438.png,Dress
fashion_mnist/train/0/10439.png,T-shirt/top
fashion_mnist/train/0/10440.png,T-shirt/top
fashion_mnist/train/7/10441.png,Sneaker
fashion_mnist/train/5/10442.png,Sandal
fashion_mnist/train/2/10443.png,Pullover
fashion_mnist/train/9/10444.png,Ankle boot
fashion_mnist/train/2/10445.png,Pullover
fashion_mnist/train/8/10446.png,Bag
fashion_mnist/train/0/10447.png,T-shirt/top
fashion_mnist/train/4/10448.png,Coat
fashion_mnist/train/2/10449.png,Pullover
fashion_mnist/train/2/10450.png,Pullover
fashion_mnist/train/0/10451.png,T-shirt/top
fashion_mnist/train/7/10452.png,Sneaker
fashion_mnist/train/9/10453.png,Ankle boot
fashion_mnist/train/7/10454.png,Sneaker
fashion_mnist/train/7/10455.png,Sneaker
fashion_mnist/train/6/10456.png,Shirt
fashion_mnist/train/4/10457.png,Coat
fashion_mnist/train/0/10458.png,T-shirt/top
fashion_mnist/train/3/10459.png,Dress
fashion_mnist/train/3/10460.png,Dress
fashion_mnist/train/6/10461.png,Shirt
fashion_mnist/train/2/10462.png,Pullover
fashion_mnist/train/0/10463.png,T-shirt/top
fashion_mnist/train/4/10464.png,Coat
fashion_mnist/train/5/10465.png,Sandal
fashion_mnist/train/8/10466.png,Bag
fashion_mnist/train/1/10467.png,Trouser
fashion_mnist/train/3/10468.png,Dress
fashion_mnist/train/5/10469.png,Sandal
fashion_mnist/train/9/10470.png,Ankle boot
fashion_mnist/train/6/10471.png,Shirt
fashion_mnist/train/6/10472.png,Shirt
fashion_mnist/train/0/10473.png,T-shirt/top
fashion_mnist/train/6/10474.png,Shirt
fashion_mnist/train/5/10475.png,Sandal
fashion_mnist/train/8/10476.png,Bag
fashion_mnist/train/8/10477.png,Bag
fashion_mnist/train/4/10478.png,Coat
fashion_mnist/train/7/10479.png,Sneaker
fashion_mnist/train/6/10480.png,Shirt
fashion_mnist/train/2/10481.png,Pullover
fashion_mnist/train/7/10482.png,Sneaker
fashion_mnist/train/3/10483.png,Dress
fashion_mnist/train/4/10484.png,Coat
fashion_mnist/train/1/10485.png,Trouser
fashion_mnist/train/5/10486.png,Sandal
fashion_mnist/train/8/10487.png,Bag
fashion_mnist/train/5/10488.png,Sandal
fashion_mnist/train/5/10489.png,Sandal
fashion_mnist/train/2/10490.png,Pullover
fashion_mnist/train/8/10491.png,Bag
fashion_mnist/train/3/10492.png,Dress
fashion_mnist/train/3/10493.png,Dress
fashion_mnist/train/0/10494.png,T-shirt/top
fashion_mnist/train/7/10495.png,Sneaker
fashion_mnist/train/8/10496.png,Bag
fashion_mnist/train/4/10497.png,Coat
fashion_mnist/train/1/10498.png,Trouser
fashion_mnist/train/4/10499.png,Coat
fashion_mnist/train/3/10500.png,Dress
fashion_mnist/train/1/10501.png,Trouser
fashion_mnist/train/3/10502.png,Dress
fashion_mnist/train/8/10503.png,Bag
fashion_mnist/train/1/10504.png,Trouser
fashion_mnist/train/9/10505.png,Ankle boot
fashion_mnist/train/3/10506.png,Dress
fashion_mnist/train/4/10507.png,Coat
fashion_mnist/train/9/10508.png,Ankle boot
fashion_mnist/train/8/10509.png,Bag
fashion_mnist/train/0/10510.png,T-shirt/top
fashion_mnist/train/6/10511.png,Shirt
fashion_mnist/train/1/10512.png,Trouser
fashion_mnist/train/1/10513.png,Trouser
fashion_mnist/train/4/10514.png,Coat
fashion_mnist/train/4/10515.png,Coat
fashion_mnist/train/5/10516.png,Sandal
fashion_mnist/train/3/10517.png,Dress
fashion_mnist/train/2/10518.png,Pullover
fashion_mnist/train/4/10519.png,Coat
fashion_mnist/train/0/10520.png,T-shirt/top
fashion_mnist/train/7/10521.png,Sneaker
fashion_mnist/train/9/10522.png,Ankle boot
fashion_mnist/train/2/10523.png,Pullover
fashion_mnist/train/4/10524.png,Coat
fashion_mnist/train/9/10525.png,Ankle boot
fashion_mnist/train/9/10526.png,Ankle boot
fashion_mnist/train/9/10527.png,Ankle boot
fashion_mnist/train/0/10528.png,T-shirt/top
fashion_mnist/train/7/10529.png,Sneaker
fashion_mnist/train/1/10530.png,Trouser
fashion_mnist/train/3/10531.png,Dress
fashion_mnist/train/7/10532.png,Sneaker
fashion_mnist/train/4/10533.png,Coat
fashion_mnist/train/3/10534.png,Dress
fashion_mnist/train/4/10535.png,Coat
fashion_mnist/train/3/10536.png,Dress
fashion_mnist/train/1/10537.png,Trouser
fashion_mnist/train/3/10538.png,Dress
fashion_mnist/train/5/10539.png,Sandal
fashion_mnist/train/1/10540.png,Trouser
fashion_mnist/train/9/10541.png,Ankle boot
fashion_mnist/train/1/10542.png,Trouser
fashion_mnist/train/7/10543.png,Sneaker
fashion_mnist/train/3/10544.png,Dress
fashion_mnist/train/3/10545.png,Dress
fashion_mnist/train/8/10546.png,Bag
fashion_mnist/train/3/10547.png,Dress
fashion_mnist/train/8/10548.png,Bag
fashion_mnist/train/4/10549.png,Coat
fashion_mnist/train/9/10550.png,Ankle boot
fashion_mnist/train/1/10551.png,Trouser
fashion_mnist/train/0/10552.png,T-shirt/top
fashion_mnist/train/1/10553.png,Trouser
fashion_mnist/train/2/10554.png,Pullover
fashion_mnist/train/5/10555.png,Sandal
fashion_mnist/train/3/10556.png,Dress
fashion_mnist/train/9/10557.png,Ankle boot
fashion_mnist/train/7/10558.png,Sneaker
fashion_mnist/train/4/10559.png,Coat
fashion_mnist/train/6/10560.png,Shirt
fashion_mnist/train/0/10561.png,T-shirt/top
fashion_mnist/train/0/10562.png,T-shirt/top
fashion_mnist/train/2/10563.png,Pullover
fashion_mnist/train/2/10564.png,Pullover
fashion_mnist/train/3/10565.png,Dress
fashion_mnist/train/1/10566.png,Trouser
fashion_mnist/train/3/10567.png,Dress
fashion_mnist/train/0/10568.png,T-shirt/top
fashion_mnist/train/1/10569.png,Trouser
fashion_mnist/train/2/10570.png,Pullover
fashion_mnist/train/9/10571.png,Ankle boot
fashion_mnist/train/7/10572.png,Sneaker
fashion_mnist/train/1/10573.png,Trouser
fashion_mnist/train/0/10574.png,T-shirt/top
fashion_mnist/train/5/10575.png,Sandal
fashion_mnist/train/1/10576.png,Trouser
fashion_mnist/train/9/10577.png,Ankle boot
fashion_mnist/train/1/10578.png,Trouser
fashion_mnist/train/3/10579.png,Dress
fashion_mnist/train/5/10580.png,Sandal
fashion_mnist/train/8/10581.png,Bag
fashion_mnist/train/7/10582.png,Sneaker
fashion_mnist/train/4/10583.png,Coat
fashion_mnist/train/8/10584.png,Bag
fashion_mnist/train/4/10585.png,Coat
fashion_mnist/train/5/10586.png,Sandal
fashion_mnist/train/6/10587.png,Shirt
fashion_mnist/train/3/10588.png,Dress
fashion_mnist/train/7/10589.png,Sneaker
fashion_mnist/train/5/10590.png,Sandal
fashion_mnist/train/7/10591.png,Sneaker
fashion_mnist/train/3/10592.png,Dress
fashion_mnist/train/8/10593.png,Bag
fashion_mnist/train/1/10594.png,Trouser
fashion_mnist/train/4/10595.png,Coat
fashion_mnist/train/7/10596.png,Sneaker
fashion_mnist/train/5/10597.png,Sandal
fashion_mnist/train/2/10598.png,Pullover
fashion_mnist/train/0/10599.png,T-shirt/top
fashion_mnist/train/4/10600.png,Coat
fashion_mnist/train/2/10601.png,Pullover
fashion_mnist/train/8/10602.png,Bag
fashion_mnist/train/7/10603.png,Sneaker
fashion_mnist/train/7/10604.png,Sneaker
fashion_mnist/train/4/10605.png,Coat
fashion_mnist/train/9/10606.png,Ankle boot
fashion_mnist/train/2/10607.png,Pullover
fashion_mnist/train/3/10608.png,Dress
fashion_mnist/train/6/10609.png,Shirt
fashion_mnist/train/9/10610.png,Ankle boot
fashion_mnist/train/6/10611.png,Shirt
fashion_mnist/train/7/10612.png,Sneaker
fashion_mnist/train/3/10613.png,Dress
fashion_mnist/train/5/10614.png,Sandal
fashion_mnist/train/2/10615.png,Pullover
fashion_mnist/train/9/10616.png,Ankle boot
fashion_mnist/train/9/10617.png,Ankle boot
fashion_mnist/train/2/10618.png,Pullover
fashion_mnist/train/6/10619.png,Shirt
fashion_mnist/train/0/10620.png,T-shirt/top
fashion_mnist/train/6/10621.png,Shirt
fashion_mnist/train/6/10622.png,Shirt
fashion_mnist/train/4/10623.png,Coat
fashion_mnist/train/7/10624.png,Sneaker
fashion_mnist/train/3/10625.png,Dress
fashion_mnist/train/5/10626.png,Sandal
fashion_mnist/train/7/10627.png,Sneaker
fashion_mnist/train/2/10628.png,Pullover
fashion_mnist/train/0/10629.png,T-shirt/top
fashion_mnist/train/0/10630.png,T-shirt/top
fashion_mnist/train/6/10631.png,Shirt
fashion_mnist/train/9/10632.png,Ankle boot
fashion_mnist/train/6/10633.png,Shirt
fashion_mnist/train/1/10634.png,Trouser
fashion_mnist/train/3/10635.png,Dress
fashion_mnist/train/0/10636.png,T-shirt/top
fashion_mnist/train/4/10637.png,Coat
fashion_mnist/train/2/10638.png,Pullover
fashion_mnist/train/1/10639.png,Trouser
fashion_mnist/train/3/10640.png,Dress
fashion_mnist/train/4/10641.png,Coat
fashion_mnist/train/9/10642.png,Ankle boot
fashion_mnist/train/5/10643.png,Sandal
fashion_mnist/train/9/10644.png,Ankle boot
fashion_mnist/train/4/10645.png,Coat
fashion_mnist/train/8/10646.png,Bag
fashion_mnist/train/0/10647.png,T-shirt/top
fashion_mnist/train/5/10648.png,Sandal
fashion_mnist/train/8/10649.png,Bag
fashion_mnist/train/8/10650.png,Bag
fashion_mnist/train/0/10651.png,T-shirt/top
fashion_mnist/train/4/10652.png,Coat
fashion_mnist/train/6/10653.png,Shirt
fashion_mnist/train/2/10654.png,Pullover
fashion_mnist/train/0/10655.png,T-shirt/top
fashion_mnist/train/4/10656.png,Coat
fashion_mnist/train/7/10657.png,Sneaker
fashion_mnist/train/8/10658.png,Bag
fashion_mnist/train/8/10659.png,Bag
fashion_mnist/train/4/10660.png,Coat
fashion_mnist/train/7/10661.png,Sneaker
fashion_mnist/train/7/10662.png,Sneaker
fashion_mnist/train/4/10663.png,Coat
fashion_mnist/train/5/10664.png,Sandal
fashion_mnist/train/5/10665.png,Sandal
fashion_mnist/train/4/10666.png,Coat
fashion_mnist/train/1/10667.png,Trouser
fashion_mnist/train/7/10668.png,Sneaker
fashion_mnist/train/9/10669.png,Ankle boot
fashion_mnist/train/4/10670.png,Coat
fashion_mnist/train/1/10671.png,Trouser
fashion_mnist/train/8/10672.png,Bag
fashion_mnist/train/5/10673.png,Sandal
fashion_mnist/train/3/10674.png,Dress
fashion_mnist/train/3/10675.png,Dress
fashion_mnist/train/0/10676.png,T-shirt/top
fashion_mnist/train/5/10677.png,Sandal
fashion_mnist/train/7/10678.png,Sneaker
fashion_mnist/train/9/10679.png,Ankle boot
fashion_mnist/train/7/10680.png,Sneaker
fashion_mnist/train/1/10681.png,Trouser
fashion_mnist/train/0/10682.png,T-shirt/top
fashion_mnist/train/2/10683.png,Pullover
fashion_mnist/train/6/10684.png,Shirt
fashion_mnist/train/5/10685.png,Sandal
fashion_mnist/train/2/10686.png,Pullover
fashion_mnist/train/5/10687.png,Sandal
fashion_mnist/train/9/10688.png,Ankle boot
fashion_mnist/train/9/10689.png,Ankle boot
fashion_mnist/train/2/10690.png,Pullover
fashion_mnist/train/1/10691.png,Trouser
fashion_mnist/train/9/10692.png,Ankle boot
fashion_mnist/train/5/10693.png,Sandal
fashion_mnist/train/6/10694.png,Shirt
fashion_mnist/train/8/10695.png,Bag
fashion_mnist/train/2/10696.png,Pullover
fashion_mnist/train/5/10697.png,Sandal
fashion_mnist/train/5/10698.png,Sandal
fashion_mnist/train/0/10699.png,T-shirt/top
fashion_mnist/train/3/10700.png,Dress
fashion_mnist/train/6/10701.png,Shirt
fashion_mnist/train/4/10702.png,Coat
fashion_mnist/train/0/10703.png,T-shirt/top
fashion_mnist/train/1/10704.png,Trouser
fashion_mnist/train/6/10705.png,Shirt
fashion_mnist/train/2/10706.png,Pullover
fashion_mnist/train/5/10707.png,Sandal
fashion_mnist/train/5/10708.png,Sandal
fashion_mnist/train/7/10709.png,Sneaker
fashion_mnist/train/7/10710.png,Sneaker
fashion_mnist/train/6/10711.png,Shirt
fashion_mnist/train/8/10712.png,Bag
fashion_mnist/train/2/10713.png,Pullover
fashion_mnist/train/6/10714.png,Shirt
fashion_mnist/train/7/10715.png,Sneaker
fashion_mnist/train/1/10716.png,Trouser
fashion_mnist/train/7/10717.png,Sneaker
fashion_mnist/train/9/10718.png,Ankle boot
fashion_mnist/train/2/10719.png,Pullover
fashion_mnist/train/9/10720.png,Ankle boot
fashion_mnist/train/3/10721.png,Dress
fashion_mnist/train/8/10722.png,Bag
fashion_mnist/train/8/10723.png,Bag
fashion_mnist/train/8/10724.png,Bag
fashion_mnist/train/0/10725.png,T-shirt/top
fashion_mnist/train/9/10726.png,Ankle boot
fashion_mnist/train/0/10727.png,T-shirt/top
fashion_mnist/train/6/10728.png,Shirt
fashion_mnist/train/3/10729.png,Dress
fashion_mnist/train/1/10730.png,Trouser
fashion_mnist/train/1/10731.png,Trouser
fashion_mnist/train/9/10732.png,Ankle boot
fashion_mnist/train/6/10733.png,Shirt
fashion_mnist/train/9/10734.png,Ankle boot
fashion_mnist/train/2/10735.png,Pullover
fashion_mnist/train/9/10736.png,Ankle boot
fashion_mnist/train/5/10737.png,Sandal
fashion_mnist/train/9/10738.png,Ankle boot
fashion_mnist/train/9/10739.png,Ankle boot
fashion_mnist/train/9/10740.png,Ankle boot
fashion_mnist/train/2/10741.png,Pullover
fashion_mnist/train/8/10742.png,Bag
fashion_mnist/train/3/10743.png,Dress
fashion_mnist/train/6/10744.png,Shirt
fashion_mnist/train/8/10745.png,Bag
fashion_mnist/train/6/10746.png,Shirt
fashion_mnist/train/5/10747.png,Sandal
fashion_mnist/train/8/10748.png,Bag
fashion_mnist/train/9/10749.png,Ankle boot
fashion_mnist/train/5/10750.png,Sandal
fashion_mnist/train/6/10751.png,Shirt
fashion_mnist/train/3/10752.png,Dress
fashion_mnist/train/7/10753.png,Sneaker
fashion_mnist/train/8/10754.png,Bag
fashion_mnist/train/7/10755.png,Sneaker
fashion_mnist/train/5/10756.png,Sandal
fashion_mnist/train/8/10757.png,Bag
fashion_mnist/train/7/10758.png,Sneaker
fashion_mnist/train/6/10759.png,Shirt
fashion_mnist/train/3/10760.png,Dress
fashion_mnist/train/7/10761.png,Sneaker
fashion_mnist/train/2/10762.png,Pullover
fashion_mnist/train/9/10763.png,Ankle boot
fashion_mnist/train/8/10764.png,Bag
fashion_mnist/train/0/10765.png,T-shirt/top
fashion_mnist/train/2/10766.png,Pullover
fashion_mnist/train/1/10767.png,Trouser
fashion_mnist/train/0/10768.png,T-shirt/top
fashion_mnist/train/6/10769.png,Shirt
fashion_mnist/train/1/10770.png,Trouser
fashion_mnist/train/6/10771.png,Shirt
fashion_mnist/train/5/10772.png,Sandal
fashion_mnist/train/6/10773.png,Shirt
fashion_mnist/train/4/10774.png,Coat
fashion_mnist/train/2/10775.png,Pullover
fashion_mnist/train/8/10776.png,Bag
fashion_mnist/train/1/10777.png,Trouser
fashion_mnist/train/9/10778.png,Ankle boot
fashion_mnist/train/2/10779.png,Pullover
fashion_mnist/train/9/10780.png,Ankle boot
fashion_mnist/train/5/10781.png,Sandal
fashion_mnist/train/6/10782.png,Shirt
fashion_mnist/train/4/10783.png,Coat
fashion_mnist/train/8/10784.png,Bag
fashion_mnist/train/2/10785.png,Pullover
fashion_mnist/train/3/10786.png,Dress
fashion_mnist/train/9/10787.png,Ankle boot
fashion_mnist/train/4/10788.png,Coat
fashion_mnist/train/3/10789.png,Dress
fashion_mnist/train/3/10790.png,Dress
fashion_mnist/train/9/10791.png,Ankle boot
fashion_mnist/train/0/10792.png,T-shirt/top
fashion_mnist/train/1/10793.png,Trouser
fashion_mnist/train/5/10794.png,Sandal
fashion_mnist/train/6/10795.png,Shirt
fashion_mnist/train/4/10796.png,Coat
fashion_mnist/train/6/10797.png,Shirt
fashion_mnist/train/5/10798.png,Sandal
fashion_mnist/train/3/10799.png,Dress
fashion_mnist/train/3/10800.png,Dress
fashion_mnist/train/6/10801.png,Shirt
fashion_mnist/train/7/10802.png,Sneaker
fashion_mnist/train/9/10803.png,Ankle boot
fashion_mnist/train/7/10804.png,Sneaker
fashion_mnist/train/1/10805.png,Trouser
fashion_mnist/train/3/10806.png,Dress
fashion_mnist/train/7/10807.png,Sneaker
fashion_mnist/train/8/10808.png,Bag
fashion_mnist/train/4/10809.png,Coat
fashion_mnist/train/8/10810.png,Bag
fashion_mnist/train/4/10811.png,Coat
fashion_mnist/train/3/10812.png,Dress
fashion_mnist/train/6/10813.png,Shirt
fashion_mnist/train/6/10814.png,Shirt
fashion_mnist/train/4/10815.png,Coat
fashion_mnist/train/4/10816.png,Coat
fashion_mnist/train/3/10817.png,Dress
fashion_mnist/train/2/10818.png,Pullover
fashion_mnist/train/4/10819.png,Coat
fashion_mnist/train/4/10820.png,Coat
fashion_mnist/train/9/10821.png,Ankle boot
fashion_mnist/train/7/10822.png,Sneaker
fashion_mnist/train/5/10823.png,Sandal
fashion_mnist/train/9/10824.png,Ankle boot
fashion_mnist/train/9/10825.png,Ankle boot
fashion_mnist/train/3/10826.png,Dress
fashion_mnist/train/0/10827.png,T-shirt/top
fashion_mnist/train/2/10828.png,Pullover
fashion_mnist/train/6/10829.png,Shirt
fashion_mnist/train/7/10830.png,Sneaker
fashion_mnist/train/6/10831.png,Shirt
fashion_mnist/train/8/10832.png,Bag
fashion_mnist/train/0/10833.png,T-shirt/top
fashion_mnist/train/2/10834.png,Pullover
fashion_mnist/train/2/10835.png,Pullover
fashion_mnist/train/9/10836.png,Ankle boot
fashion_mnist/train/6/10837.png,Shirt
fashion_mnist/train/0/10838.png,T-shirt/top
fashion_mnist/train/1/10839.png,Trouser
fashion_mnist/train/9/10840.png,Ankle boot
fashion_mnist/train/3/10841.png,Dress
fashion_mnist/train/3/10842.png,Dress
fashion_mnist/train/9/10843.png,Ankle boot
fashion_mnist/train/0/10844.png,T-shirt/top
fashion_mnist/train/9/10845.png,Ankle boot
fashion_mnist/train/1/10846.png,Trouser
fashion_mnist/train/4/10847.png,Coat
fashion_mnist/train/5/10848.png,Sandal
fashion_mnist/train/4/10849.png,Coat
fashion_mnist/train/4/10850.png,Coat
fashion_mnist/train/9/10851.png,Ankle boot
fashion_mnist/train/7/10852.png,Sneaker
fashion_mnist/train/8/10853.png,Bag
fashion_mnist/train/7/10854.png,Sneaker
fashion_mnist/train/5/10855.png,Sandal
fashion_mnist/train/0/10856.png,T-shirt/top
fashion_mnist/train/4/10857.png,Coat
fashion_mnist/train/4/10858.png,Coat
fashion_mnist/train/8/10859.png,Bag
fashion_mnist/train/8/10860.png,Bag
fashion_mnist/train/5/10861.png,Sandal
fashion_mnist/train/7/10862.png,Sneaker
fashion_mnist/train/4/10863.png,Coat
fashion_mnist/train/8/10864.png,Bag
fashion_mnist/train/9/10865.png,Ankle boot
fashion_mnist/train/3/10866.png,Dress
fashion_mnist/train/9/10867.png,Ankle boot
fashion_mnist/train/4/10868.png,Coat
fashion_mnist/train/6/10869.png,Shirt
fashion_mnist/train/7/10870.png,Sneaker
fashion_mnist/train/8/10871.png,Bag
fashion_mnist/train/9/10872.png,Ankle boot
fashion_mnist/train/0/10873.png,T-shirt/top
fashion_mnist/train/5/10874.png,Sandal
fashion_mnist/train/6/10875.png,Shirt
fashion_mnist/train/2/10876.png,Pullover
fashion_mnist/train/2/10877.png,Pullover
fashion_mnist/train/3/10878.png,Dress
fashion_mnist/train/5/10879.png,Sandal
fashion_mnist/train/4/10880.png,Coat
fashion_mnist/train/4/10881.png,Coat
fashion_mnist/train/3/10882.png,Dress
fashion_mnist/train/7/10883.png,Sneaker
fashion_mnist/train/8/10884.png,Bag
fashion_mnist/train/2/10885.png,Pullover
fashion_mnist/train/5/10886.png,Sandal
fashion_mnist/train/6/10887.png,Shirt
fashion_mnist/train/6/10888.png,Shirt
fashion_mnist/train/1/10889.png,Trouser
fashion_mnist/train/8/10890.png,Bag
fashion_mnist/train/7/10891.png,Sneaker
fashion_mnist/train/2/10892.png,Pullover
fashion_mnist/train/4/10893.png,Coat
fashion_mnist/train/2/10894.png,Pullover
fashion_mnist/train/8/10895.png,Bag
fashion_mnist/train/4/10896.png,Coat
fashion_mnist/train/0/10897.png,T-shirt/top
fashion_mnist/train/2/10898.png,Pullover
fashion_mnist/train/2/10899.png,Pullover
fashion_mnist/train/7/10900.png,Sneaker
fashion_mnist/train/4/10901.png,Coat
fashion_mnist/train/0/10902.png,T-shirt/top
fashion_mnist/train/9/10903.png,Ankle boot
fashion_mnist/train/9/10904.png,Ankle boot
fashion_mnist/train/1/10905.png,Trouser
fashion_mnist/train/3/10906.png,Dress
fashion_mnist/train/5/10907.png,Sandal
fashion_mnist/train/4/10908.png,Coat
fashion_mnist/train/7/10909.png,Sneaker
fashion_mnist/train/3/10910.png,Dress
fashion_mnist/train/8/10911.png,Bag
fashion_mnist/train/5/10912.png,Sandal
fashion_mnist/train/3/10913.png,Dress
fashion_mnist/train/6/10914.png,Shirt
fashion_mnist/train/9/10915.png,Ankle boot
fashion_mnist/train/6/10916.png,Shirt
fashion_mnist/train/1/10917.png,Trouser
fashion_mnist/train/9/10918.png,Ankle boot
fashion_mnist/train/7/10919.png,Sneaker
fashion_mnist/train/0/10920.png,T-shirt/top
fashion_mnist/train/4/10921.png,Coat
fashion_mnist/train/0/10922.png,T-shirt/top
fashion_mnist/train/8/10923.png,Bag
fashion_mnist/train/2/10924.png,Pullover
fashion_mnist/train/7/10925.png,Sneaker
fashion_mnist/train/6/10926.png,Shirt
fashion_mnist/train/6/10927.png,Shirt
fashion_mnist/train/0/10928.png,T-shirt/top
fashion_mnist/train/4/10929.png,Coat
fashion_mnist/train/8/10930.png,Bag
fashion_mnist/train/6/10931.png,Shirt
fashion_mnist/train/2/10932.png,Pullover
fashion_mnist/train/5/10933.png,Sandal
fashion_mnist/train/8/10934.png,Bag
fashion_mnist/train/4/10935.png,Coat
fashion_mnist/train/7/10936.png,Sneaker
fashion_mnist/train/0/10937.png,T-shirt/top
fashion_mnist/train/8/10938.png,Bag
fashion_mnist/train/2/10939.png,Pullover
fashion_mnist/train/3/10940.png,Dress
fashion_mnist/train/8/10941.png,Bag
fashion_mnist/train/8/10942.png,Bag
fashion_mnist/train/3/10943.png,Dress
fashion_mnist/train/6/10944.png,Shirt
fashion_mnist/train/4/10945.png,Coat
fashion_mnist/train/2/10946.png,Pullover
fashion_mnist/train/5/10947.png,Sandal
fashion_mnist/train/0/10948.png,T-shirt/top
fashion_mnist/train/0/10949.png,T-shirt/top
fashion_mnist/train/5/10950.png,Sandal
fashion_mnist/train/1/10951.png,Trouser
fashion_mnist/train/9/10952.png,Ankle boot
fashion_mnist/train/8/10953.png,Bag
fashion_mnist/train/5/10954.png,Sandal
fashion_mnist/train/8/10955.png,Bag
fashion_mnist/train/8/10956.png,Bag
fashion_mnist/train/7/10957.png,Sneaker
fashion_mnist/train/3/10958.png,Dress
fashion_mnist/train/5/10959.png,Sandal
fashion_mnist/train/9/10960.png,Ankle boot
fashion_mnist/train/8/10961.png,Bag
fashion_mnist/train/2/10962.png,Pullover
fashion_mnist/train/1/10963.png,Trouser
fashion_mnist/train/9/10964.png,Ankle boot
fashion_mnist/train/2/10965.png,Pullover
fashion_mnist/train/3/10966.png,Dress
fashion_mnist/train/4/10967.png,Coat
fashion_mnist/train/8/10968.png,Bag
fashion_mnist/train/3/10969.png,Dress
fashion_mnist/train/6/10970.png,Shirt
fashion_mnist/train/8/10971.png,Bag
fashion_mnist/train/0/10972.png,T-shirt/top
fashion_mnist/train/7/10973.png,Sneaker
fashion_mnist/train/3/10974.png,Dress
fashion_mnist/train/6/10975.png,Shirt
fashion_mnist/train/6/10976.png,Shirt
fashion_mnist/train/7/10977.png,Sneaker
fashion_mnist/train/3/10978.png,Dress
fashion_mnist/train/8/10979.png,Bag
fashion_mnist/train/1/10980.png,Trouser
fashion_mnist/train/0/10981.png,T-shirt/top
fashion_mnist/train/1/10982.png,Trouser
fashion_mnist/train/4/10983.png,Coat
fashion_mnist/train/0/10984.png,T-shirt/top
fashion_mnist/train/2/10985.png,Pullover
fashion_mnist/train/0/10986.png,T-shirt/top
fashion_mnist/train/8/10987.png,Bag
fashion_mnist/train/8/10988.png,Bag
fashion_mnist/train/7/10989.png,Sneaker
fashion_mnist/train/8/10990.png,Bag
fashion_mnist/train/6/10991.png,Shirt
fashion_mnist/train/5/10992.png,Sandal
fashion_mnist/train/6/10993.png,Shirt
fashion_mnist/train/9/10994.png,Ankle boot
fashion_mnist/train/6/10995.png,Shirt
fashion_mnist/train/9/10996.png,Ankle boot
fashion_mnist/train/2/10997.png,Pullover
fashion_mnist/train/5/10998.png,Sandal
fashion_mnist/train/5/10999.png,Sandal
fashion_mnist/train/8/11000.png,Bag
fashion_mnist/train/2/11001.png,Pullover
fashion_mnist/train/2/11002.png,Pullover
fashion_mnist/train/0/11003.png,T-shirt/top
fashion_mnist/train/4/11004.png,Coat
